"DMN_T_CC","DMN_T_CPL","DMN_A_CC","DMN_A_CPL","DMN_B_CC","DMN_B_CPL","DMN_G_CC","DMN_G_CPL","CEN_T_CC","CEN_T_CPL","CEN_A_CC","CEN_A_CPL","CEN_B_CC","CEN_B_CPL","CEN_G_CC","CEN_G_CPL","SN_T_CC","SN_T_CPL","SN_A_CC","SN_A_CPL","SN_B_CC","SN_B_CPL","SN_G_CC","SN_G_CPL"
"0.541680796385563","3.75146122719572","0.548780325311489","3.3495855627095","0.479612505070651","4.46939623328124","0.479441800166461","4.6531595284959","0.5171321918842","4.43350973079467","0.490078069651463","3.89215775373401","0.40787972670414","5.96970190081034","0.400088241816993","6.24463163757743","0.579485152084479","3.15195167207086","0.573861801410534","3.04130372052758","0.509621075595806","3.81302021452312","0.517757149809538","3.91222587600091"
"0.622227474799402","3.2575977125824","0.623123923007828","3.29033042055588","0.601557347635802","3.51081395912305","0.589357931878976","3.57793330214898","0.656909865403599","3.41138923581832","0.638045742736391","3.46378770521909","0.591020229406057","3.86767330212561","0.58819634158071","4.0649136809783","0.592005391792439","2.83982044095301","0.601089193309245","2.8767071726706","0.576198430553059","2.97995110208727","0.574017206740851","3.04480782324583"
"0.446288053090802","3.75423589174319","0.419827640835017","3.86727480104775","0.365512497045057","4.95082566941827","0.355640333435936","5.01522717296747","0.513081234523685","4.49306414651647","0.473496192854593","4.53791893896393","0.372519624186298","6.547577760281","0.367988314023071","6.9069402139852","0.585436174555756","3.35157513781038","0.573738773801069","3.43925065743147","0.508804863065436","4.12044082097004","0.49441025699492","4.15366538926226"
"0.53111850907316","3.54317463853105","0.505809723673981","3.78314929117378","0.453844036744579","4.85062822316216","0.406952497418349","5.12610561449825","0.521386478405417","4.12952952473654","0.488308315772515","4.3949145299033","0.40041747904669","6.29372686984884","0.365201568973759","6.84953824512292","0.614847281909809","3.12893399360605","0.599912559242464","3.55987604270268","0.550496273498707","4.39275221596657","0.529377716981949","4.70940388631162"
"0.471179017899353","3.45971405682566","0.46730572003175","3.40685264681836","0.421637066947034","3.97826740423471","0.435450427591824","4.04209874966112","0.510223357255899","4.25950263037362","0.486225907534909","4.32546916344318","0.385159162274454","5.82910293831282","0.395720353285909","5.98978589862727","0.634040282367646","2.96808821053366","0.624068682373917","3.05073216750962","0.598344699039367","3.38670284160857","0.598197658778043","3.41549578470586"
"0.542198700136881","3.78469368937987","0.543991765024678","3.38584344108803","0.473858504597076","4.47674749757435","0.485209442109434","4.53484253904682","0.51282316018177","4.36749275193722","0.491014320891607","3.93356726554857","0.408402200162381","5.74672602485218","0.429045594295787","5.94291439698804","0.529738361546668","3.33320394193797","0.563413076380705","3.17775918113829","0.515443947255132","3.86423884278831","0.493507002105341","3.74423509995924"
"0.572294019640415","3.734188925461","0.556804177821962","3.56198844028877","0.494607227985336","4.43507198733299","0.460206243749017","4.72802218192813","0.509267372424579","4.249820520054","0.499401986170366","4.07041223921945","0.421923482850508","5.42319877382578","0.442763801121449","5.75011922585082","0.564934361682064","3.37751770234003","0.548502125917336","3.04387658676696","0.498984551761355","4.0252719785089","0.486494355846352","4.46727927712888"
"0.542591649557512","3.65917015373267","0.543796362752633","3.48156847154741","0.463983906867","4.56879502442155","0.440050547413011","4.74272899910457","0.527326826749812","4.16226094224635","0.501809715835696","4.04552970149986","0.410299929205871","5.96404445069982","0.418145749448807","6.28945720479371","0.626232148481537","3.12368700968894","0.625087244522299","3.18068049554608","0.574967551512794","3.77268686154678","0.580168154273915","3.82043049556938"
"0.573262419088975","3.30451273176051","0.554590793920091","3.05960690220962","0.498117243736185","3.99658973178969","0.486544024918003","3.91816931697562","0.541470143226886","3.83109922586084","0.51568677745491","3.60879413008364","0.426964405041582","5.14544960132855","0.437777023968378","5.1078673785119","0.660572140864895","3.01659425759135","0.625429215932157","2.67089606642098","0.598190589873773","3.38390461982721","0.591419954279208","3.30137383954332"
"0.456603323186198","3.5282316608316","0.448185688608358","3.49643866470751","0.385348944043754","4.29287218299596","0.387960338862075","4.23842343809113","0.463318203942971","4.27021110993553","0.454444075031","4.25966019495484","0.407824388649121","5.87470921611768","0.408048605910437","5.81448916127903","0.604588987736637","3.35136417842677","0.597371467914163","3.16666081317023","0.555162975473764","3.96479860475439","0.552993900958864","4.01550007230683"
"0.5701163370231","3.72860096204176","0.546982251015047","3.54385389011767","0.48890592632526","4.66216679715997","0.483221327056277","4.78365163197287","0.508454045393309","4.36970000774019","0.491023700596512","4.08068354247297","0.417832059583699","6.00369670206312","0.418702662654257","6.36285989106618","0.580496024717791","3.46942116466562","0.584779842397795","3.30930319490356","0.517328046472982","4.3438338908567","0.512296742498714","4.46087124734113"
"0.516285043095031","3.47093676098893","0.527554061411397","3.43978358056057","0.465549262185769","4.20291305662702","0.432850675690337","4.46527279052577","0.51466704992667","4.27820889905021","0.485936566126384","4.07702459420298","0.443848131445761","5.80267900467628","0.437395020443376","6.18825966446395","0.624150691963591","3.12795758430787","0.610420123722834","3.09731783432293","0.552048904638637","3.77953216166758","0.515953884881874","4.13684596763241"
"0.506728302230278","3.66710606948245","0.49936178165527","3.59796626480545","0.4159013882753","4.7411629246459","0.4141583985447","4.77879666656375","0.515911874284427","4.45559756518413","0.510054390468489","4.40589210775661","0.383317086663881","6.6258048029788","0.373857204575565","6.86404200541214","0.625148544491688","3.20409191528401","0.631361075384268","3.14600770330149","0.564019965897507","3.83031347106422","0.566614411119832","3.70887205576733"
"0.579486066054684","3.45661792740105","0.56688834229817","3.55427538822404","0.483129121657211","4.76861797995069","0.486247825010169","4.80462208773494","0.524905587580078","4.12069257897809","0.507644810058496","4.10384587878229","0.4005608205815","6.20035366530082","0.440292776150757","6.3149417633973","0.610744586893187","3.34568147593819","0.585906621999606","3.36188075484565","0.519823377188586","4.41229650480756","0.534154906764968","4.28556426329955"
"0.587977450729664","3.78965718659509","0.566687886051191","3.83661617764744","0.500688424444814","4.98362308035808","0.48119830524359","5.16779673430328","0.581501525146884","4.50987181603459","0.497636275419987","4.46047005244432","0.386424631447143","6.75313969382641","0.412454523125963","6.955760623559","0.620492651921264","3.49808983536583","0.615729945531574","3.57915731700556","0.553370566982794","4.36446577278031","0.548013284398799","4.60205124841921"
"0.553417693104223","3.84077803291677","0.557692971330332","3.79798292665205","0.466011191008726","5.00810581084475","0.484243019262461","4.95222480806965","0.486047425622361","4.56132552138915","0.460695160343158","4.29029786758038","0.394006364229589","6.52405005027777","0.40925376933378","6.51315719118641","0.600907306498693","3.60294711721838","0.590365274041477","3.46983973840475","0.546698764246441","4.42378175279285","0.550211013914457","4.27676786550842"
"0.475623343097452","3.6810653975542","0.474660357972853","3.62527759213384","0.394742100592825","4.51749409978732","0.395946360995321","4.36873430459464","0.517491630794502","4.50117710176944","0.491372910210521","4.29121076620584","0.391782610804541","6.3854246638797","0.402914070588244","6.41534622427411","0.555495462969418","3.09201822881299","0.544703244354855","3.15596705672155","0.487806123963814","3.6737249174152","0.51563253552286","3.32964544577667"
"0.588710002665506","3.71728176929013","0.577743045579249","3.63697406553933","0.506624280154378","4.62597832972514","0.50389989908247","4.69012175006718","0.529232727257497","4.40378251034542","0.50018994778859","4.25364337717936","0.389847604235664","5.95729540095433","0.422597934550134","6.31903534595001","0.62447511983925","3.42900913086646","0.609441660639342","3.33302660055207","0.57012307883916","4.13339677571715","0.584640717044524","4.16682993579244"
"0.576698323241872","3.72833072103662","0.594120356311422","3.5709257417025","0.540437430166507","4.38973124382212","0.493898480853315","4.75972342458321","0.515409181161971","4.39325666812912","0.491158386062014","4.09347086605652","0.442836666879189","5.5191693745657","0.448858314851913","6.29423245177124","0.575948788137235","3.4258834447129","0.576378308677657","3.47326529715721","0.542161319075223","4.15094189423963","0.558739202429865","4.06348074036993"
"0.543668727693233","3.82630658183226","0.520930557368094","3.78281334355642","0.452742829614603","4.84740184892919","0.460359630889563","4.84266479565967","0.539491717743749","4.49845111686302","0.507710526888706","4.3954638747721","0.374828348550898","6.49202060867078","0.390490781539533","6.81147037730701","0.559487960481354","3.50183941088988","0.565592128285618","3.40607559995","0.524930476786213","4.14681102968554","0.511115439090408","4.13780827470856"
"0.524660036704236","3.86861379793391","0.56261454054915","3.51934831224956","0.462203724990277","4.68244436401826","0.460910608115518","5.15617858482017","0.488065913615101","4.52815647674136","0.502876172886856","4.05465523096685","0.374154018102353","6.12891962202973","0.393772615007306","6.80166956633201","0.556393915524332","3.53266974820777","0.57589935262216","3.27355416810544","0.504308070219171","4.23862541558228","0.475781829895431","5.02933357477986"
"0.630541727363521","3.67676067527739","0.623594731253837","3.38182863081112","0.523582333907307","4.66529132486686","0.527798978669074","4.54729010013061","0.527555219579347","4.3784497196986","0.479766538589293","3.86127932894736","0.387675321631419","6.06604232940741","0.41462683227056","5.82164545948051","0.646482893324059","3.37592235007706","0.657764304205429","3.19583888682826","0.572039828474774","4.12412979202709","0.577938584487297","4.0451096438859"
"0.569803245174906","3.58168730714211","0.570264364463265","3.60799351072237","0.48928999070864","4.43184898346028","0.499830304812181","4.32999462760837","0.53481627065832","4.28325549261195","0.511559326517215","4.24642433049707","0.399647814360162","5.87181787323782","0.440423138618708","6.06504937704422","0.652687466302916","3.2622455664222","0.635677752981479","3.36491598749122","0.591774203447111","3.89118540113862","0.600141932343959","3.79322463548532"
