Truth,Predictions,Output_class_0,Output_class_1,Output_class_2,Output_class_3,Output_class_4,Output_class_5
0,0,4.67581939697266,-0.146006196737289,-2.23202657699585,-2.37262606620789,-5.82600831985474,-2.86946845054626
1,3,-13.2567939758301,1.53877949714661,-3.97869944572449,1.80940449237823,-5.34001588821411,1.71089851856232
0,0,3.25731897354126,0.51005232334137,-2.5924596786499,-1.00975871086121,-5.53393459320068,-1.46908235549927
0,0,2.87113952636719,0.0450802445411682,-2.00897812843323,-0.92092376947403,-3.68812441825867,-1.26498293876648
4,4,-24.0679168701172,-0.573729574680328,-5.32236862182617,0.0962237864732742,4.50994491577148,-0.412519007921219
1,1,-2.73174834251404,0.56055748462677,-2.72423052787781,0.0576483309268951,-0.285970509052277,-0.109205387532711
1,1,-11.2569847106934,1.39980363845825,-3.96593952178955,1.09419298171997,-0.775234758853912,0.890262603759766
4,4,-5.2506537437439,0.551119029521942,-3.88807582855225,0.348713994026184,1.2418714761734,0.226738020777702
1,3,-9.29081153869629,1.72346019744873,-2.363938331604,1.72527933120728,-6.34866619110107,1.71569490432739
1,1,-4.38564586639404,1.72224736213684,-3.18337202072144,1.14161419868469,-5.57202243804932,0.819469451904297
2,2,-0.0662753432989121,-0.307314574718475,3.65216827392578,-0.102083742618561,-13.1784543991089,-0.191920757293701
5,1,-8.49803161621094,1.24482202529907,-2.78718209266663,1.08633661270142,-1.83342409133911,0.972229838371277
3,1,-5.36714839935303,1.53618836402893,-2.78901481628418,1.16220843791962,-4.79064655303955,0.988222241401672
1,0,2.02706122398376,0.301540613174439,-3.10785675048828,-0.993193328380585,-1.60768043994904,-1.46552836894989
1,5,-8.5797004699707,1.29552483558655,-0.912073075771332,1.68419563770294,-7.78613948822022,1.69120502471924
3,5,-6.69498729705811,0.427670836448669,0.547897219657898,1.04773378372192,-7.76690101623535,1.50288462638855
0,0,1.23452520370483,0.299429684877396,-0.896479547023773,-0.194630444049835,-4.83776998519898,-0.362367928028107
5,3,-9.6843204498291,1.2931272983551,-1.65346789360046,1.58760285377502,-5.33506393432617,1.57487893104553
1,1,-3.90460538864136,1.60402536392212,-0.37607678771019,1.01958250999451,-9.69580268859863,0.85158759355545
4,4,-29.9090118408203,-0.77971875667572,-5.09388065338135,0.0975449681282043,3.80067682266235,-0.811760544776917
0,0,4.08723497390747,-0.0858542323112488,-1.94080328941345,-1.40571570396423,-5.19309139251709,-2.13509607315063
5,5,-7.89507484436035,0.692571103572846,0.0566574335098267,1.42472004890442,-7.58405685424805,1.69765114784241
4,4,-10.4007034301758,-0.0130815505981445,-5.84835052490234,-0.153561666607857,4.5097246170044,-0.640003561973572
1,1,-1.83393681049347,0.740295469760895,-0.76840877532959,0.31022584438324,-4.96963596343994,0.356052935123444
4,4,-3.47358226776123,0.550458133220673,-2.85918283462524,-0.0332911349833012,1.11950254440308,-0.263859957456589
1,1,-11.3991451263428,2.15584897994995,-1.8694384098053,1.89568543434143,-8.99719429016113,1.62961268424988
2,5,-7.45598316192627,0.77586305141449,0.837014555931091,1.20800709724426,-8.15644836425781,1.35572254657745
0,0,5.41788864135742,-0.842417240142822,-0.324795305728912,-2.59775018692017,-6.70642185211182,-3.01125311851501
0,0,2.97504496574402,-0.049286276102066,-0.508305311203003,-0.710510075092316,-6.3726110458374,-1.11025333404541
0,0,3.14674592018127,-0.350737452507019,-1.37450265884399,-1.20718777179718,-3.31936454772949,-1.60601234436035
3,5,-12.3284893035889,1.42717456817627,-2.2552924156189,1.96190571784973,-7.01581525802612,2.35403060913086
0,0,5.03641891479492,-0.272103726863861,0.268720090389252,-1.27954864501953,-11.0973491668701,-1.75411725044251
4,4,-11.0183868408203,0.512892603874207,-4.26473045349121,0.760067105293274,0.97948831319809,0.599301218986511
5,5,-12.5670795440674,0.955962955951691,-1.85486221313477,1.7931182384491,-5.26859188079834,2.17902660369873
1,1,-6.86886024475098,1.33766305446625,-2.79563736915588,0.502115726470947,-0.349164068698883,-0.00413587689399719
2,1,-11.2453594207764,1.57132935523987,-2.65620040893555,1.53986024856567,-4.41233921051025,1.44054532051086
3,1,-11.4905977249146,1.24964475631714,-3.73180365562439,1.24131000041962,-1.74734282493591,1.20051217079163
2,2,-1.37387490272522,0.12639108300209,1.58756828308105,0.180969923734665,-7.32280349731445,0.20967361330986
1,3,-9.91903877258301,1.69159424304962,-1.84411513805389,1.92371821403503,-8.78048706054688,1.86845111846924
3,5,-14.8260774612427,0.195332765579224,-1.16083121299744,1.30922555923462,-2.25811338424683,1.55721294879913
3,5,-3.5819525718689,0.760334610939026,-2.27261161804199,0.675039052963257,-4.50225067138672,0.886987090110779
1,3,-5.14422512054443,1.32179498672485,-1.14811599254608,1.47292184829712,-7.45965957641602,1.46054363250732
5,1,-8.21158313751221,0.950560331344604,-3.88904237747192,0.728954255580902,-0.127721279859543,0.726111650466919
2,0,2.79217886924744,-0.657141327857971,-0.444250673055649,-1.7801285982132,-3.52298355102539,-1.88216066360474
2,0,0.890580296516419,-0.0019059032201767,-0.0150106884539127,-0.236254930496216,-4.59847831726074,-0.271955728530884
2,2,-0.55131071805954,0.218488678336144,1.84257984161377,0.148034498095512,-8.19760608673096,-0.0794116854667664
3,1,-7.8410177230835,2.11688709259033,-1.38488161563873,1.45126581192017,-8.29186058044434,0.98855984210968
3,1,-9.54971027374268,1.28090131282806,-2.73363018035889,1.27149569988251,-1.62257122993469,1.14043521881104
5,5,-11.7863235473633,1.24733233451843,-0.307678759098053,2.00866723060608,-9.95212364196777,2.56711149215698
1,1,0.0525706559419632,1.08835458755493,-1.06214702129364,0.48799392580986,-7.48061561584473,0.293006837368011
4,4,-17.5611343383789,-0.732566595077515,-3.99978828430176,0.300032377243042,3.42636895179749,0.316937804222107
1,3,-4.36104965209961,0.949961423873901,-0.868742823600769,1.1973067522049,-6.3173828125,1.17076396942139
3,5,-10.9109535217285,0.918949842453003,-2.10434484481812,1.46576309204102,-3.92658758163452,1.69114017486572
0,0,4.35013675689697,-0.383372962474823,1.11521732807159,-1.54368996620178,-10.4137496948242,-1.78135764598846
3,5,-12.0808973312378,1.44768595695496,-2.09996056556702,1.44907712936401,-6.1768798828125,1.64881598949432
5,4,-12.6263561248779,0.416899502277374,-3.97313928604126,0.665147185325623,1.54188871383667,0.768101394176483
2,2,-4.37132978439331,-0.366869568824768,1.5477659702301,0.258956253528595,-3.80852699279785,0.422308444976807
2,2,-5.77600288391113,-1.26270222663879,3.82263326644897,-0.71894633769989,-3.48727703094482,-0.382373243570328
1,5,-7.40121078491211,0.956933796405792,-1.24950540065765,1.14686238765717,-6.62145614624023,1.34362649917603
5,1,-9.27806282043457,0.949983835220337,-3.20420432090759,0.598692417144775,0.89496248960495,0.098999485373497
2,2,-0.392572730779648,-1.08068311214447,2.31374955177307,-1.11384427547455,-3.84486818313599,-0.907546281814575
0,0,2.99334478378296,-0.481893301010132,0.518487811088562,-1.15601813793182,-5.01157140731812,-1.70299124717712
3,5,-13.1212406158447,0.97859913110733,-3.59058856964111,1.63374924659729,-3.6466212272644,1.85021805763245
3,1,-9.08926582336426,1.8462620973587,-2.9218282699585,1.44604015350342,-5.52233123779297,1.1166934967041
4,4,-32.1379089355469,-2.09661173820496,-2.37463712692261,0.538662910461426,4.10486030578613,0.143708735704422
1,1,-4.67957639694214,1.37890219688416,-2.94366264343262,0.810923039913178,-3.00818252563477,0.578492641448975
1,2,-3.64453601837158,-0.298380553722382,0.434838950634003,0.0707073509693146,-0.870003163814545,0.0495240017771721
2,2,-11.3197784423828,0.11243200302124,2.2209529876709,1.24704420566559,-7.2060866355896,1.53356599807739
5,4,-16.7975196838379,-0.228175565600395,-3.74822902679443,1.09627652168274,1.56308531761169,1.15512418746948
0,0,5.59469079971314,-0.623950004577637,-0.630226612091065,-2.23074626922607,-8.2248649597168,-2.80747938156128
3,5,-7.36676025390625,0.886020660400391,-3.16292810440064,0.92397552728653,-4.13076782226563,1.07732272148132
1,5,-7.24923419952393,1.4660416841507,-2.45135879516602,1.5365731716156,-5.9011173248291,1.57359218597412
3,5,-6.86318016052246,0.306361377239227,-1.14158499240875,0.751654922962189,-2.23424243927002,0.853647112846375
1,3,-7.27067947387695,1.17519474029541,-2.65906167030334,1.24191641807556,-3.90057373046875,1.14402842521667
0,0,4.08938884735107,-1.11224269866943,-0.538743257522583,-2.28904151916504,-3.40898299217224,-2.71885061264038
4,4,-34.9451293945313,-0.933532953262329,-5.51050090789795,-0.75741970539093,6.02006816864014,-1.7685524225235
0,0,1.17375898361206,0.631568253040314,-0.424474745988846,0.14309823513031,-8.75645160675049,-0.0107091069221497
5,5,-12.0097694396973,0.729445338249207,-2.33458733558655,1.57398509979248,-4.0770845413208,1.90816962718964
3,5,-6.09523010253906,0.054642841219902,-3.47830128669739,0.432434141635895,-0.195406258106232,0.438854068517685
2,5,-3.80277585983276,0.212157711386681,-0.0708032548427582,0.287249952554703,-2.68307542800903,0.391862541437149
5,5,-15.3151321411133,0.229437544941902,-1.42383527755737,1.55773878097534,-3.00325608253479,2.16080713272095
3,3,-10.7701072692871,1.21658766269684,-2.55761647224426,1.61349093914032,-4.66430568695068,1.58185112476349
4,4,-6.73449802398682,0.707628190517426,-4.57664155960083,-0.515829801559448,2.30408811569214,-1.00976669788361
1,1,-2.94550156593323,1.52970218658447,-0.888198018074036,0.74737024307251,-7.65286111831665,0.27245882153511
1,1,-3.24426031112671,1.18183755874634,-2.33589935302734,0.950026452541351,-3.39102578163147,0.629956901073456
4,4,-37.4491386413574,-0.812650203704834,-7.58463573455811,-0.748278617858887,7.23102188110352,-1.62182307243347
3,1,-9.92922782897949,1.18309378623962,-3.93350863456726,0.955316245555878,0.122616410255432,0.676978826522827
0,0,3.31749892234802,-0.519072532653809,-1.38430106639862,-1.52483153343201,-2.84368872642517,-1.88141977787018
0,0,3.79470872879028,0.0155967175960541,1.50667202472687,-0.784074187278748,-12.218358039856,-1.06213283538818
0,0,1.98507595062256,-0.0991332232952118,-0.748199582099915,-0.811701774597168,-3.47244453430176,-1.06652808189392
0,0,2.33191585540772,0.522401332855225,-2.03687214851379,-0.850333392620087,-2.75384473800659,-1.54943859577179
3,5,-9.69921875,1.70745253562927,-1.63254523277283,1.97316455841064,-8.50809478759766,2.01937246322632
1,1,-8.78299140930176,1.63704586029053,-3.00714111328125,1.48599779605865,-5.68848657608032,1.37179279327393
2,2,0.537063479423523,-0.399662554264069,3.78759002685547,-0.781095683574677,-10.5405282974243,-0.99734753370285
4,4,-8.66173934936523,0.0258165895938873,-4.67450618743897,-0.00289642438292503,3.42943382263184,-0.283042788505554
5,1,-8.86682891845703,1.58769452571869,-2.48390412330627,1.51497578620911,-5.35969924926758,1.52754759788513
5,1,-4.19489002227783,1.53960347175598,-2.57876777648926,1.20478773117065,-7.48087215423584,1.19984531402588
2,2,-7.44843769073486,-0.42957079410553,1.66611182689667,0.395010501146317,-2.79213428497314,0.618233978748322
3,1,-8.25726985931397,1.15870761871338,-3.51087188720703,1.09858524799347,-4.80191087722778,1.11933302879334
1,5,-15.8486289978027,0.623954057693481,-3.92054510116577,1.76610779762268,-1.99836277961731,2.20480632781982
4,4,-12.8515357971191,-0.0720119476318359,-5.23738241195679,-0.106190338730812,3.94481062889099,-0.559979200363159
3,1,-5.22281932830811,1.23236835002899,-2.45699644088745,1.19024753570557,-5.26522064208984,1.02625632286072
3,5,-6.7200174331665,0.703607082366943,-1.25590705871582,0.949305653572083,-2.77675771713257,1.02941942214966
1,1,-7.71624851226807,1.72001791000366,-3.51289916038513,1.26261413097382,-5.32121515274048,1.11046004295349
1,0,1.45119476318359,0.452340960502625,-0.232354179024696,0.111970201134682,-7.78055191040039,-0.0715899467468262
4,4,-26.9465751647949,-1.10137665271759,-5.15166902542114,0.00349975377321243,4.6418981552124,-0.655776977539063
1,3,-9.97221755981445,0.926645994186401,-3.85188817977905,0.989188969135284,0.16631680727005,0.879222750663757
4,1,-3.81304311752319,0.196166008710861,-1.31076502799988,0.138422429561615,0.0973795503377914,0.148983538150787
2,2,-2.81293773651123,-0.453557640314102,2.0126805305481,-0.391206920146942,-2.46102619171143,-0.625971496105194
2,2,0.566089451313019,-0.538203477859497,1.67686343193054,-0.85237056016922,-4.37767171859741,-1.09645473957062
3,5,-12.7455177307129,1.2974374294281,-2.16946458816528,2.11901640892029,-8.38027954101563,2.27451062202454
3,3,-12.9756641387939,1.03456294536591,-3.6635856628418,1.14682841300964,-4.42220211029053,1.03703117370605
3,1,-1.69073748588562,0.842991471290588,-2.28533172607422,0.342717587947845,-2.82447052001953,0.103530377149582
5,5,-10.7892303466797,1.13717186450958,-1.13427805900574,1.66301822662354,-6.35326099395752,1.8716322183609
2,2,-2.35525465011597,0.0651589632034302,3.76462388038635,0.261197686195374,-12.394323348999,0.105511009693146
3,5,-10.1202411651611,1.46164035797119,-2.45083808898926,1.68988275527954,-5.11800956726074,1.78013491630554
1,1,-5.49397087097168,1.78016710281372,-1.17762136459351,1.67231941223145,-9.67044258117676,1.58877086639404
1,3,-6.72659301757813,1.31692612171173,-2.10442876815796,1.38876461982727,-6.0077600479126,1.18792569637299
1,5,-10.2975721359253,0.802043795585632,-3.54348921775818,1.07625937461853,-0.857574939727783,1.33712387084961
4,4,-19.0842781066895,-0.499767601490021,-5.43081855773926,0.193643257021904,3.80553889274597,0.0444260612130165
0,0,3.05419564247131,0.341530442237854,-2.35809254646301,-0.864882171154022,-6.67726612091065,-1.46903848648071
4,4,-15.2484703063965,-0.220050126314163,-5.16935348510742,0.443470776081085,3.70189952850342,0.367411494255066
0,0,4.59504795074463,-0.287221610546112,-0.34334209561348,-1.1114501953125,-10.0616874694824,-1.5334175825119
4,4,-22.6986274719238,-0.286505311727524,-5.30145454406738,-0.446183294057846,4.2572021484375,-0.916060924530029
5,3,-4.24927520751953,0.148087203502655,-1.88062810897827,0.258254259824753,-0.18057020008564,0.0251531917601824
5,1,-3.95383405685425,0.446029365062714,-0.477125555276871,0.200637549161911,-2.36691045761108,0.190627872943878
4,4,-15.1186790466309,-0.317034423351288,-7.08561134338379,-0.421588838100433,4.87360286712647,-0.932789981365204
4,4,-34.2805480957031,-1.02172255516052,-6.33741521835327,-0.0725620985031128,5.16544628143311,-0.95356285572052
1,5,-10.358419418335,1.29172158241272,-2.37671947479248,1.70759630203247,-4.87439727783203,1.7873786687851
0,1,-1.00268840789795,1.10169887542725,-1.84452700614929,0.0147708766162395,-3.97041296958923,-0.265983492136002
5,3,-11.2227449417114,1.2672746181488,-2.19548201560974,1.70659565925598,-4.97042369842529,1.67192363739014
0,1,-0.348711997270584,1.47444725036621,-2.95367670059204,-0.112520724534988,-5.89095306396484,-0.434264719486237
1,4,-5.47815895080566,0.0337104983627796,-3.69190359115601,0.315669059753418,1.42881894111633,0.306448847055435
3,5,-13.8303127288818,0.503734767436981,-3.23552227020264,1.12711310386658,-0.771708965301514,1.44482445716858
4,4,-46.4267845153809,-1.79116582870483,-6.48072242736816,-0.754366397857666,7.23561811447144,-1.91683304309845
5,5,-8.81563568115234,1.11263644695282,-2.72946715354919,1.10187804698944,-5.1554536819458,1.16577398777008
2,2,-7.09495401382446,0.147038787603378,4.64746570587158,0.193493276834488,-12.2980356216431,0.219156831502914
5,5,-9.10258674621582,0.700499057769775,-0.701659739017487,1.57740783691406,-6.37209177017212,1.74651026725769
0,0,0.500187397003174,-0.00910770893096924,-0.510008335113525,-0.119480200111866,-3.95936274528503,-0.28820013999939
5,3,-6.95291900634766,1.63569045066834,-1.15749573707581,1.70407450199127,-8.06030368804932,1.56787502765656
0,0,3.12764000892639,0.0556955933570862,-1.40148401260376,-0.871838629245758,-6.98029088973999,-1.2999974489212
3,5,-10.3543014526367,1.50134336948395,-2.27290391921997,1.96108365058899,-7.75291013717651,2.14870548248291
1,1,-3.67588353157043,1.11337471008301,-4.2805233001709,-0.0266219191253185,-0.906343817710876,-0.436968386173248
2,1,-0.605069518089294,0.323772847652435,-0.208380773663521,0.199529528617859,-5.36553382873535,0.147687971591949
2,1,-1.15860092639923,0.995724022388458,-1.02444291114807,0.552142024040222,-5.98330926895142,0.366099447011948
1,1,-1.53263592720032,1.20725202560425,-1.05645608901978,0.8229740858078,-7.12582778930664,0.502080738544464
0,0,3.34382486343384,0.152321249246597,-1.50297105312347,-1.13237583637238,-4.89097356796265,-1.72767806053162
0,0,0.882367014884949,0.560495674610138,-2.21070027351379,-0.0693529844284058,-5.13620376586914,-0.292750626802444
5,5,-5.79623365402222,0.50590580701828,-1.66116189956665,1.14259421825409,-6.22531223297119,1.34980857372284
1,5,-8.68806076049805,0.893674612045288,-3.19758749008179,1.07180857658386,-1.54686689376831,1.14582586288452
5,4,-12.8268756866455,0.0558758787810803,-3.88647413253784,0.550976097583771,1.740966796875,0.660141885280609
0,0,3.57442474365234,0.146972626447678,-0.176676377654076,-0.888383448123932,-10.0750017166138,-1.11662101745605
0,0,3.92077970504761,0.0778108239173889,-2.19300413131714,-1.26110982894897,-4.7077693939209,-1.75778269767761
5,5,-13.2029418945313,0.57722395658493,-3.87135696411133,1.19542837142944,0.0147402733564377,1.48897075653076
1,1,-6.70083999633789,1.97882282733917,-1.7246835231781,1.49273872375488,-7.09790325164795,1.27645468711853
1,3,-6.51571846008301,1.17205584049225,-0.0623862147331238,1.25372672080994,-6.94460010528565,1.21063780784607
2,2,-0.649343073368073,0.653329253196716,0.888241648674011,0.290386885404587,-7.36595106124878,-0.000548765063285828
3,3,-7.97799777984619,1.6385463476181,-1.44648849964142,1.67136454582214,-8.73299598693848,1.65468955039978
0,0,2.02873182296753,0.243564635515213,-1.37209844589233,-0.625330865383148,-2.54368209838867,-1.27076256275177
3,1,-9.16352272033691,2.23519420623779,-1.56221175193787,1.80350494384766,-8.93975830078125,1.44050967693329
4,4,-29.1176223754883,-0.788988471031189,-6.75936985015869,0.0851515606045723,5.55607748031616,-0.434662103652954
2,1,-0.235128223896027,0.708713054656982,0.0627609714865685,0.218187749385834,-6.00023365020752,-0.0469709560275078
1,5,-5.02437496185303,1.04997003078461,0.846316814422607,1.31875157356262,-10.6787881851196,1.3654557466507
0,0,2.74056720733643,0.191457971930504,-0.263823866844177,-0.185638576745987,-8.99334144592285,-0.41127011179924
2,0,2.49628257751465,0.247993618249893,-1.75525534152985,-0.9403395652771,-2.54497361183167,-1.65653300285339
4,4,-22.5274925231934,-0.742638826370239,-6.29067802429199,0.0808166712522507,5.15581226348877,-0.217221409082413
2,1,-7.29083776473999,1.4492152929306,-2.70588612556458,1.18850541114807,-3.03852128982544,1.02466666698456
1,1,-4.4733419418335,0.973390460014343,-2.94848966598511,0.776352167129517,-4.38888168334961,0.929138422012329
2,1,-1.21611046791077,0.277527153491974,-1.31361722946167,-0.306288421154022,-0.420559018850327,-0.706096529960632
0,0,4.94325733184815,-0.594333171844482,-1.25753617286682,-2.36541557312012,-4.3767876625061,-2.93148255348206
